#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery3
#Serial Number: SN:210415B99F94
#Date Time: 2023-11-06 16:02:51.732
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 1000
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.24727 V
#Offset: -0.000166832 V
#Relative: no
#Channel: Channel 2
#Range: 5.25682 V
#Offset: 0.000282532 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 5.00184238 V
#Negative Supply: ON
#Voltage: -5 V Readback: -5.000241619 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
100.0000000000001,0.002918430386235866,-0.04181295485027762,176.4151737779998
100.6938631476028,0.003141932313712581,-0.04213550152504145,176.3891724580924
101.3925407558815,0.002566795567243338,-0.04249964107894973,176.3647083591672
102.0960662306047,0.002224074270936908,-0.04251820693034743,176.3391986655291
102.8044732093311,0.001645399419635202,-0.04266014446627064,176.3139077952079
103.5177955630177,0.002608577884169089,-0.04314845819164192,176.2885598650834
104.2360673976402,0.002244207054347647,-0.04334179188608019,176.264094481661
104.9593230558228,0.002750599805053817,-0.04379616694484541,176.2366823382569
105.6875971184805,0.001855244696337259,-0.04404957869574989,176.211489421001
106.4209244064726,0.001955817333492397,-0.0440766274233108,176.185649794839
107.1593399822672,0.001883142694634652,-0.04451185929900955,176.1606844608529
107.9028791516185,0.00222242345185426,-0.04509151241413759,176.1321354791677
108.6515774652538,0.003013133901512819,-0.04508697035873963,176.1042389717061
109.4054707205744,0.00232229838191553,-0.04531331691492028,176.0790188564394
110.1645949633658,0.001752379325944296,-0.0458263248615865,176.0509976338184
110.9289864895224,0.003481289870819802,-0.04618469133199597,176.0251471684504
111.6986818467824,0.002218376779642919,-0.04642004240080096,175.9968181796241
112.4737178364752,0.001192931351654666,-0.04659707580007671,175.969512424676
113.2541315152813,0.0007310303809458498,-0.04687414634128678,175.9409266458122
114.0399601970034,0.001293037088191293,-0.04740744930104215,175.9127093050641
114.8312414543512,0.002250773641385683,-0.04738709041871658,175.8848414599764
115.6280131207376,0.002162290982627998,-0.04795240369245428,175.8570225105104
116.4303132920877,0.002379188584893273,-0.04817305791476993,175.8282089587753
117.23818032866,0.002229033789682866,-0.04871894350300467,175.7993727106889
118.0516528568807,0.001544407640414372,-0.04895292376765323,175.7709322515928
118.8707697711905,0.000288906300293032,-0.0497406741218115,175.7404237344825
119.6955702359044,0.0006235231932153559,-0.05003961722333032,175.7112014222101
120.5260936870843,0.002379646118623654,-0.0505023448953861,175.6810595636127
121.3623798344242,0.001665660405080283,-0.05092239351755697,175.6528888569209
122.204468663149,0.0008995567019342945,-0.05114508084278101,175.6216432198156
123.0524004359263,0.002583883783282796,-0.05141359728557288,175.5919323508887
123.9062156947917,0.000518329354921313,-0.05167151325643342,175.5614094027458
124.765955263087,0.001870197694491702,-0.05217706038009613,175.530373280895
125.6316602474122,0.00238858385434631,-0.05257895415592266,175.5001574572446
126.5033720395905,0.002702392098018059,-0.05296441003570779,175.4682710124105
127.381132318648,0.003145927572330272,-0.05339987324042776,175.437518417276
128.2649830528061,0.003580664649079836,-0.05401970731945339,175.4052941454367
129.1549665014884,0.002388223778098875,-0.05453313604661873,175.3749527012838
130.051125217341,0.003254271414289927,-0.05489847472498481,175.3428488740618
130.9535020482669,0.003118398928396534,-0.05516331034022348,175.3117718156172
131.862140139475,0.001604336095818666,-0.05558840175731921,175.2762202273978
132.7770829355431,0.001544453576935469,-0.05590931088790503,175.2446115660065
133.6983741824948,0.002294765016684176,-0.05650656693432171,175.2129642428326
134.6260579298911,0.003767472346633673,-0.05719311245317663,175.1791029663485
135.560178532937,0.002396027600826205,-0.05719636577860442,175.1469189108631
136.5007806546015,0.004138130832245733,-0.05795238362524932,175.113436974706
137.4479092677538,0.003790367149060641,-0.05833923636775674,175.0790768121279
138.4016096573133,0.004455679393276117,-0.05877736835347738,175.0461246891099
139.3619274224143,0.00367246382494362,-0.05904619323373266,175.0120507414512
140.3289084785875,0.003498449502154013,-0.05968665050117353,174.9767512681256
141.3025990599535,0.002203888821635413,-0.06001980869729161,174.9414511613869
142.2830457214353,0.002205292725535289,-0.06043289472450319,174.9070060733762
143.2702953409832,0.002499693499339222,-0.06107905928852977,174.8718415172908
144.2643951218159,0.003514968339862366,-0.06157854135984214,174.8375929760446
145.2653925946783,0.00285697146279995,-0.06203261839787963,174.8021540796503
146.2733356201131,0.001775376222449688,-0.06268734885698067,174.7664114930353
147.2882723907503,0.002330797974647341,-0.06319893662319795,174.7288277841429
148.3102514336106,0.0016627353520394,-0.0635333057964136,174.6925397293822
149.3393216124254,0.002208044136761709,-0.06420727561569961,174.6564620454048
150.375532129974,0.002998070338791935,-0.06481356783678371,174.6180411267323
151.4189325304353,0.002430942446415299,-0.06536299660021408,174.5830736406801
152.4695727017575,0.002899276700490421,-0.06558869724908638,174.5441178806171
153.5275028780424,0.001895083506272589,-0.06653384708499548,174.5066918652733
154.5927736419478,0.002245621882135062,-0.06686770981609605,174.4707324328895
155.6654359271064,0.002509229683853467,-0.06764885985088995,174.4321009400213
156.7455410205597,0.002606754179276753,-0.06814726499187662,174.393765973952
157.8331405652118,0.003851502091091977,-0.06846118066833942,174.3562707217232
158.928286562298,0.003538909144292394,-0.06920926240176388,174.3164198219718
160.0310313738702,0.004256887172189587,-0.06983651851120466,174.2776153599507
161.1414277253022,0.005104767463672004,-0.07048531798702511,174.2381481140517
162.2595287078089,0.00299852861716736,-0.07118804858638135,174.1986601193668
163.3853877809862,0.003198168960958052,-0.07173299592387922,174.1583130195679
164.5190587753664,0.00400768173287965,-0.07247023493012815,174.118197325185
165.6605958949915,0.003824116287045458,-0.07290949607512801,174.0780352618193
166.8100537200061,0.0009967299055489366,-0.07367459031947023,174.0363616126587
167.9674872092655,0.003200671487067193,-0.07433956924974812,173.9982529652523
169.132951702965,0.002159967164850994,-0.07504658785511954,173.9554001735632
170.3065029252846,0.002200419848605004,-0.07561092401903961,173.9134027381188
171.4881969870541,0.002569689369976853,-0.07649635319634648,173.8721592500706
172.6780903884358,0.003281513048526464,-0.07725659696809184,173.8300359684667
173.8762400216252,0.002369190523990969,-0.0779419233636747,173.7887120069532
175.0827031735727,0.001178206771368829,-0.07870933764300714,173.7445094972313
176.2975375287207,0.001112027498522994,-0.07916182486323636,173.7013162962937
177.5208011717636,0.002284891420010863,-0.08001890042467502,173.6584894596999
178.7525525904237,0.002170132073742318,-0.08082721645816718,173.6146390702422
179.9928506782478,0.001978694682544091,-0.08166601511624282,173.5717835402055
181.2417547374239,0.002705192205856724,-0.08236883472725805,173.5272411585432
182.4993244816154,0.003103396664629159,-0.08310421296931064,173.4829117320548
183.7656200388172,0.003099012830100768,-0.08418871609193665,173.4391113214103
185.0407019542304,0.002437176822983005,-0.08476840520594837,173.3927798381112
186.3246311931562,0.002476848525510716,-0.08565918962543924,173.3475570497777
187.6174691439123,0.003232822795981995,-0.08637912111203039,173.3011974386118
188.9192776207668,0.002415704021641011,-0.08736579847237497,173.2558788217592
190.2301188668946,0.00162882299414561,-0.08833692536033859,173.2100722741595
191.550055557353,0.001951565400304627,-0.08914499061944858,173.162743295945
192.879150802078,0.001815407467187582,-0.09007104663550314,173.1174570747577
194.2174681489028,0.002585432196784265,-0.09067809406341333,173.0683934135649
195.5650715865951,0.001743211059009954,-0.09166872538523907,173.0216394396615
196.9220255479174,0.0009653647182541094,-0.09260256451106177,172.9751877978387
198.2883949127073,0.002678142879231881,-0.09379457558870943,172.9273010887642
199.6642450109795,0.00281221951814826,-0.09480997707347867,172.8765678470723
201.0496416260501,0.002920280225750966,-0.09564032857592603,172.8264460570583
202.4446509976806,0.003159037468493535,-0.0964837853639573,172.7808354190996
203.8493398252464,0.002726821117042984,-0.0975674664509302,172.7303925626506
205.2637752709254,0.00310105440671067,-0.09875465556745533,172.6803944564605
206.6880249629084,0.004113775561863319,-0.09955551272513952,172.6314853151174
208.1221569986342,0.004871835065642504,-0.1004372614313196,172.5803351974986
209.5662399480435,0.002832666751875035,-0.1015723635382111,172.5291060667864
211.0203428568597,0.00351819166052176,-0.1024170294786384,172.47816055592
212.4845352498885,0.004523640834359111,-0.1040489940537036,172.4260184218957
213.9588871343424,0.003946410311449193,-0.104998207252128,172.3750470484414
215.4434690031887,0.005100581381614852,-0.1057882114848515,172.3232709444275
216.9383518385187,0.004869735979941656,-0.1069079987958706,172.2701313702002
218.4436071149428,0.004510205318467988,-0.1079425023878618,172.2174013946357
219.9593068030077,0.003938492475317688,-0.1092973641030087,172.16351829684
221.4855233726362,0.004892969775762361,-0.1103834269595889,172.1095289398358
223.0223297965941,0.005097651392528394,-0.1114477785836765,172.0549270320651
224.5697995539776,0.005115966853685087,-0.1126137541329331,172.0026322956659
226.1280066337279,0.003993547372841402,-0.1137927009832083,171.9471773874368
227.6970255381682,0.004677927137097145,-0.1151633140193462,171.8929165932244
229.2769312865651,0.005374025280391102,-0.1164939154142389,171.8373280459588
230.8677994187172,0.004073820247221695,-0.1176475896448676,171.7804669063105
232.469705998565,0.005823159383449321,-0.1190372015976732,171.7250993420952
234.0827276178294,0.003887278194770619,-0.1201236691188535,171.6685137973657
235.706941399673,0.004820411366945372,-0.1215711098772727,171.6110835321068
237.3424250023869,0.004946161647186646,-0.1229104689888637,171.5552558562418
238.9892566231053,0.003913557981946374,-0.124147476407218,171.4972289914457
240.6475150015427,0.004014764289994587,-0.1257388728163058,171.4396966883668
242.3172794237601,0.004985271103250279,-0.1268873578232345,171.3800327843697
243.9986297259553,0.005005537592779209,-0.1284200880739181,171.3233558660891
245.6916462982793,0.005062264527837353,-0.1296841091411733,171.2623650061803
247.3964100886817,0.005405896287990337,-0.1310997623499446,171.202714138608
249.1130026067791,0.005659537454923363,-0.1325770507677085,171.1443346575183
250.8415059277541,0.004161568912353849,-0.1339325280485512,171.0825236140053
252.5820026962787,0.004333089799027075,-0.1354337389852018,171.0224029753121
254.3345761304651,0.005232781410827569,-0.1369264016286992,170.9610335024546
256.0993100258462,0.005727682058385311,-0.1387457578816939,170.9008712490209
257.8762887593804,0.00561989636795087,-0.1404803265785945,170.8382725039782
259.6655972934872,0.00506061847599948,-0.1416371004640732,170.7744247213446
261.4673211801095,0.00586932979422178,-0.1431251588121593,170.7128743253298
263.2815465648022,0.00331624517027898,-0.144619979212534,170.6507881134583
265.1083601908542,0.003926132303209106,-0.1465677480079434,170.5865572682597
266.9478494034324,0.003894718406893738,-0.148075377078435,170.5226395436217
268.8001021537607,0.003203854989100719,-0.1497194802929072,170.4587595577984
270.6652070033244,0.004325513739837048,-0.1516020162107608,170.3924268278756
272.5432531281031,0.003925071754910541,-0.1532588436918869,170.327442339897
274.4343303228368,0.004391322932750388,-0.1548185909830448,170.263013975649
276.3385290053172,0.004705980815937668,-0.1567041585171371,170.1962947538767
278.2559402207125,0.003138075489231578,-0.1585248895312468,170.128551985352
280.1866556459198,0.003283387450288416,-0.1603662444880624,170.0631218148618
282.1307675939474,0.005133298027912507,-0.162096131448131,169.995842961066
284.0883690183307,0.004584862836684151,-0.164010714777873,169.9294402565312
286.0595535175745,0.00366292602498967,-0.1656661406689652,169.861545142373
288.0444153396298,0.002698581519646622,-0.1677295123708725,169.7917861498599
290.0430493863994,0.00429794290208845,-0.169470916705155,169.7213693380145
292.0555512182748,0.004190721514210984,-0.1716788349616306,169.6525683356746
294.0820170587067,0.00378906759087068,-0.1735633455054828,169.5828356403606
296.1225437988037,0.003750679708326599,-0.1757434293204553,169.5123542227012
298.1772290019674,0.00405388837700422,-0.1776752199487435,169.4405221752384
300.2461709085553,0.004676590674995582,-0.1796621422101376,169.3690089165896
302.329468440578,0.004410224443697124,-0.1818046800277847,169.2989345371222
304.4272212064306,0.006090440950851921,-0.1837714345511716,169.2249966876056
306.539529505653,0.004571786609748951,-0.1859813075721731,169.1525717449433
308.6664943337274,0.005788780802616507,-0.1883719328966756,169.0783829230857
310.8082173869067,0.004646512464917155,-0.1904348886664436,169.0054257267658
312.9648010670754,0.006862840540475178,-0.1927212123529989,168.9310148956022
315.1363484866482,0.003525219912447137,-0.1948221095995108,168.8555291939269
317.322963473498,0.001916949486274304,-0.1971956067728332,168.7795281037598
319.5247505759214,0.004428263914040624,-0.1995859391706546,168.7064625927698
321.7418150676374,0.005020837296491784,-0.2017469890924461,168.6299529600575
323.9742629528199,0.005821010283039713,-0.2044061998010581,168.5519381197936
326.2222009711674,0.004458058172252575,-0.2065603114685266,168.4773260874161
328.4857366030047,0.005135000295574079,-0.2091990556450462,168.3991128995555
330.7649780744242,0.005132034509239042,-0.2116693400350677,168.320078217044
333.0600343624592,0.003818085086844695,-0.2141688817802549,168.2422715966036
335.3710152002932,0.003932170424931408,-0.2166025855660847,168.1623539222211
337.6980310825095,0.004543882345672948,-0.2192739268638633,168.0839764908502
340.041193270371,0.005238748178827683,-0.2218308499735804,168.0017873620026
342.4006137971426,0.005548179085606979,-0.2246310416485834,167.9229101126687
344.7764054734467,0.005250460050659439,-0.2274310837164479,167.8412419758353
347.1686818926563,0.005255439658527436,-0.2300436871477811,167.7601061384976
349.5775574363279,0.006180204553741844,-0.2326182645778636,167.6769339456168
352.0031472796682,0.007081679155093036,-0.235451208968436,167.5937838776244
354.4455673970436,0.005087634522179661,-0.2382109104550498,167.5127946358188
356.9049345675233,0.005604966976918986,-0.2413161264103559,167.4277327448387
359.3813663804629,0.006436014423239296,-0.2440346837349704,167.3432389234847
361.8749812411284,0.004796205866649543,-0.2469706727626391,167.2597540070939
364.3858983763548,0.00609353636898545,-0.250184742036091,167.1758545126902
366.9142378402494,0.00450724504820075,-0.2528477463940499,167.0889942143856
369.4601205199306,0.006533555323739939,-0.256252209712935,167.0021952486085
372.023668141307,0.004744107787352329,-0.2590530699090357,166.9153887583508
374.6050032748997,0.00528405746307611,-0.2624454135612108,166.8286916036578
377.2042493417001,0.004682953921538972,-0.2652950827807087,166.7401917074961
379.8215306190736,0.006644105700431001,-0.2688170361481069,166.6521732952642
382.4569722467003,0.004933518474524262,-0.2718496521129938,166.5617917982034
385.1107002325573,0.004510631590850541,-0.2752675514341882,166.4735120600237
387.7828414589461,0.006734590870098905,-0.278682540479349,166.3836424580876
390.4735236885564,0.005764202570245325,-0.282102424835879,166.2916395546955
393.182875570577,0.005455240927906592,-0.2854400476444555,166.2005159043868
395.9110266468463,0.006137139498122436,-0.2888724865636845,166.108497890914
398.6581073580447,0.00619253684245149,-0.2927728282598814,166.0162020522374
401.4242490499327,0.005990273108287767,-0.2962194881747848,165.9244341911177
404.209583979631,0.005231931039786223,-0.2995439136224997,165.8324425176693
407.0142453219439,0.005327067149772951,-0.30348762640014,165.7361380415057
409.8383671757266,0.004453586525637754,-0.3070621812276818,165.6423822702947
412.6820845702961,0.007011759948415346,-0.3106574819767885,165.5450076239861
415.5455334718879,0.00544130796460019,-0.3143492508284965,165.4512658396112
418.4288507901585,0.007032597666350355,-0.3184144221228766,165.3548984257937
421.3321743847289,0.005671872934229223,-0.3225175432316896,165.2573348677329
424.2556430717781,0.006943296901973686,-0.3264359890613666,165.1612709001648
427.1993966306786,0.006791353779808458,-0.3302282067416766,165.0624998571712
430.16357581068,0.007894693030777219,-0.334222387598147,164.963517433119
433.1483223376403,0.006744519007604803,-0.3385015022018549,164.8636037875767
436.1537789208006,0.007531589656306389,-0.3426739345680538,164.764604698107
439.180089259609,0.006215909245342271,-0.3469585469538697,164.6633582639455
442.2273980505906,0.005867631871090993,-0.3512865259496677,164.5618596342695
445.295850994266,0.007208573691117504,-0.3552170928733397,164.4622544308345
448.3855948021191,0.007895316397369363,-0.3596001323576996,164.3597329704325
451.4967772036102,0.006520640315413267,-0.3640923433700421,164.2545522313581
