#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery3
#Serial Number: SN:210415B99F94
#Date Time: 2023-11-06 16:24:14.242
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 1000
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.24727 V
#Offset: -0.000166832 V
#Relative: no
#Channel: Channel 2
#Range: 5.25682 V
#Offset: 0.000282532 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 5.00086479 V
#Negative Supply: ON
#Voltage: -5 V Readback: -5.000729267 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
113.2541315152813,-0.008457548458885539,-0.08319131198599325,-0.4073927235704673
114.0399601970034,-0.008127229118278703,-0.08312789147957293,-0.4091842177225402
114.8312414543512,-0.007778435583036613,-0.08316474632756672,-0.4130606983765404
115.6280131207376,-0.008385827896413034,-0.08317648050592617,-0.4162773933101391
116.4303132920877,-0.00781714592830003,-0.08321734975219792,-0.4184636761767138
117.23818032866,-0.008525718510074184,-0.08293605120253884,-0.4215583882104568
118.0516528568807,-0.007846134967180656,-0.08316091327306076,-0.4246229413207914
118.8707697711905,-0.007975141550891641,-0.08304898619885934,-0.4253485441065123
119.6955702359044,-0.009484356211588501,-0.08314284029417655,-0.4303457846309797
120.5260936870843,-0.008502475240244197,-0.082969715850991,-0.4329250514261673
121.3623798344242,-0.005787305199848836,-0.08326532241954446,-0.4368526868516156
122.204468663149,-0.006754579428588551,-0.08329915225049109,-0.4398692530483004
123.0524004359263,-0.007176599931227406,-0.08304587356904991,-0.4425439998353227
123.9062156947917,-0.007538772600761049,-0.08311753319964027,-0.4452244088504145
124.765955263087,-0.008521638654286972,-0.0832279013449083,-0.4488161642687771
125.6316602474122,-0.008462289559376442,-0.08316252358564016,-0.4526732614342492
126.5033720395905,-0.007213967596165383,-0.08308408863650681,-0.455793772377092
127.381132318648,-0.008180658080906841,-0.08328658170672223,-0.4575972202510172
128.2649830528061,-0.007889561657362862,-0.08300629418746366,-0.4600574706929592
129.1549665014884,-0.006972695638612041,-0.08337197193325886,-0.4638123218149985
130.051125217341,-0.008195180330211714,-0.08294954221615845,-0.4684417741463989
130.9535020482669,-0.007295345316586821,-0.08328847378479566,-0.4711661184032607
131.862140139475,-0.007841604728275402,-0.08320269649260789,-0.4743713495415136
132.7770829355431,-0.008993893761502504,-0.08314967050283721,-0.4774469799488585
133.6983741824948,-0.008216540117593955,-0.08321544114918118,-0.481069976397599
134.6260579298911,-0.00819324112878232,-0.08337458996250449,-0.4836260060947097
135.560178532937,-0.01033275389445677,-0.08305728248870572,-0.4866025998802002
136.5007806546015,-0.008815808488897793,-0.08337198254454031,-0.4899816922471985
137.4479092677538,-0.01009898468874202,-0.08319651103979352,-0.4935558295504414
138.4016096573133,-0.009956980639095439,-0.08313742714473324,-0.4976739371402559
139.3619274224143,-0.008406183974734164,-0.08321330576106592,-0.5008317601267152
140.3289084785875,-0.007742168741510317,-0.08363331647035516,-0.5049517609289751
141.3025990599535,-0.009832537068345897,-0.08324444408730178,-0.50801717372984
142.2830457214353,-0.01048030621419592,-0.08333378321850063,-0.5116614826667529
143.2702953409832,-0.008024610003939031,-0.0834443447318073,-0.5154297323897481
144.2643951218159,-0.008171608364792604,-0.0832768494876792,-0.517740089887667
145.2653925946783,-0.007481000769300824,-0.08326422889359135,-0.5222534880195724
146.2733356201131,-0.00754160576448636,-0.08306190670661538,-0.5261952089400381
147.2882723907503,-0.007534468167342091,-0.08341953064231043,-0.5288236100104484
148.3102514336106,-0.007466742343610963,-0.08345519524221146,-0.5326920401716961
149.3393216124254,-0.007132536627933645,-0.08328277228657191,-0.5365656889528481
150.375532129974,-0.006290121265629492,-0.08321268214869421,-0.5392572654856167
151.4189325304353,-0.007578736607831157,-0.08321760530534149,-0.5437938533395119
152.4695727017575,-0.007806378953643204,-0.08323436015244616,-0.5470895889159664
153.5275028780424,-0.00730071506788255,-0.08331878995970836,-0.5531724952040875
154.5927736419478,-0.0081629638190403,-0.08330366577883121,-0.5549151704950219
155.6654359271064,-0.007590946346513393,-0.08337861974740765,-0.559132599792278
156.7455410205597,-0.008449942698550622,-0.08315943407984253,-0.5639042544536892
157.8331405652118,-0.008085361633122803,-0.08323555299732002,-0.5681080794620073
158.928286562298,-0.007448374976292363,-0.08330288712775878,-0.5712563760198464
160.0310313738702,-0.008506275400228457,-0.0832454046357371,-0.5747754956180415
161.1414277253022,-0.008213166632936267,-0.08328500167998795,-0.5786573975162526
162.2595287078089,-0.008081704952306007,-0.08333808768153511,-0.582481196101913
163.3853877809862,-0.008673254523612693,-0.0832217880346356,-0.5869850448209526
164.5190587753664,-0.007667518645556455,-0.08324704402943271,-0.5908765566572498
165.6605958949915,-0.007425255882221793,-0.08346551897921677,-0.5951912107092454
166.8100537200061,-0.005218947000051264,-0.08331179323665303,-0.5999002853652655
167.9674872092655,-0.005990081594505829,-0.08348851911956473,-0.6026012293413601
169.132951702965,-0.005789965652765414,-0.08340093784131654,-0.6088162503939856
170.3065029252846,-0.00647795494576396,-0.08344391294464161,-0.6120866953663722
171.4881969870541,-0.006791517984388224,-0.08329154004112888,-0.6168756492467971
172.6780903884358,-0.00792720336336521,-0.08348391841769814,-0.6200191045544727
173.8762400216252,-0.007675004913666128,-0.08333053146731847,-0.6250668807357158
175.0827031735727,-0.007535072787385294,-0.08339729487381148,-0.6283949467760124
176.2975375287207,-0.007361139474721972,-0.08352893565700636,-0.6338225002710054
177.5208011717636,-0.008917422794159741,-0.08351343143073917,-0.6390445677397736
178.7525525904237,-0.007577324293189597,-0.08361786106311477,-0.6430217586924982
179.9928506782478,-0.008776291979374734,-0.08356019180476662,-0.6459739122799846
181.2417547374239,-0.008510167022179115,-0.08353091103384716,-0.6506884745296873
182.4993244816154,-0.006391306576603311,-0.08359549310392762,-0.6562848166191984
183.7656200388172,-0.007538666098179775,-0.08366000132093721,-0.6600195197826793
185.0407019542304,-0.007396533538096613,-0.08361215343135441,-0.6648835126542831
186.3246311931562,-0.00839104373362061,-0.08362831387579081,-0.6691546373853328
187.6174691439123,-0.008541296046010938,-0.08359965648248506,-0.6735162410881106
188.9192776207668,-0.007870799210124554,-0.08346522604164572,-0.6786898211220773
190.2301188668946,-0.007345361359776649,-0.08355785284669875,-0.6839904080665065
191.550055557353,-0.007753734856537474,-0.0835541060437289,-0.6877835850170015
192.879150802078,-0.008600776384400842,-0.0834605399711892,-0.691961197662053
194.2174681489028,-0.007726218045943132,-0.08348509655777289,-0.6974882777275582
195.5650715865951,-0.00786125495946392,-0.08342993980924814,-0.7028233461006153
196.9220255479174,-0.007183736280411373,-0.08390361733800207,-0.7064790434488089
198.2883949127073,-0.008431216463295104,-0.08361571371626916,-0.7122785686784141
199.6642450109795,-0.00871387480863433,-0.08366266459145233,-0.7162723894650753
201.0496416260501,-0.007989938623688683,-0.08360816827528107,-0.7219168927509116
202.4446509976806,-0.008916444971230439,-0.08391152211081761,-0.7275581148102432
203.8493398252464,-0.007956524503489317,-0.0839369848938647,-0.7318927507124613
205.2637752709254,-0.008110169098180102,-0.08381298588886818,-0.7378067195697717
206.6880249629084,-0.007840517818657347,-0.08358757339702601,-0.7421882959371828
208.1221569986342,-0.008124513767371937,-0.08380909150479031,-0.7477461306904658
209.5662399480435,-0.007308960299415354,-0.08380995952041852,-0.7524232573045708
211.0203428568597,-0.007413694258063594,-0.08384872277376326,-0.7576534327128286
212.4845352498885,-0.00780355298450611,-0.08376707356207036,-0.7618124435876439
213.9588871343424,-0.006828290467927929,-0.08391230656665696,-0.7670254740833684
215.4434690031887,-0.007166716202596711,-0.08388706191287648,-0.7732837138662774
216.9383518385187,-0.007319668851298332,-0.08366802217143506,-0.7792874716121929
218.4436071149428,-0.006576471464452272,-0.08385086873250359,-0.7842503836823482
219.9593068030077,-0.008053811367505525,-0.08384309776484183,-0.788614420598762
221.4855233726362,-0.006218192852255805,-0.08395921456774785,-0.7939926602998071
223.0223297965941,-0.006552917265477244,-0.08392453940025732,-0.8000985961537879
224.5697995539776,-0.00684410754870122,-0.08385953726569048,-0.8059432419497909
226.1280066337279,-0.004785640990884195,-0.08396341722317484,-0.8107274050258297
227.6970255381682,-0.005116325232261062,-0.08402727335034862,-0.8171119078403137
229.2769312865651,-0.004862229567649549,-0.08394961077043449,-0.8242785269053741
230.8677994187172,-0.006017832885430144,-0.0839484646411279,-0.8289418946565092
232.469705998565,-0.006616331989648395,-0.08399151898941945,-0.8343134459405377
234.0827276178294,-0.004988093830256495,-0.08415787583705472,-0.8389848161802718
235.706941399673,-0.006382449958456611,-0.08403186603022013,-0.8465500528805379
237.3424250023869,-0.005270457992255581,-0.08369450032884743,-0.8509518523851227
238.9892566231053,-0.006695107686670532,-0.08387134123587461,-0.8582556246345661
240.6475150015427,-0.00607870233735621,-0.08384890025527982,-0.8635281873568204
242.3172794237601,-0.004718894563066792,-0.0840262789658943,-0.8688786243125861
243.9986297259553,-0.004914125264091836,-0.08425913172847596,-0.8757984519443482
245.6916462982793,-0.004169139265410108,-0.08405774666745942,-0.881960883834715
247.3964100886817,-0.004639918883450929,-0.08421471706938381,-0.8872818865330743
249.1130026067791,-0.004366970877463221,-0.08422522621861001,-0.894793121886778
250.8415059277541,-0.004774599262337607,-0.08417464603089492,-0.8995625871644677
252.5820026962787,-0.004384732630176692,-0.08437038997591974,-0.906100405673925
254.3345761304651,-0.005955187175616219,-0.08420874607157512,-0.9125517676113475
256.0993100258462,-0.004849028261047999,-0.08402781663994498,-0.9186220724558325
257.8762887593804,-0.004881982679330568,-0.08415098836810786,-0.9252505928599533
259.6655972934872,-0.00536017765081011,-0.08442464658516985,-0.9317645081470687
261.4673211801095,-0.005238047996142494,-0.08439882657922845,-0.9372417179931176
263.2815465648022,-0.00369141876868366,-0.08467758551320827,-0.9446448601632866
265.1083601908542,-0.005187355283539799,-0.0843199023609002,-0.9508700307523128
266.9478494034324,-0.005837944783549659,-0.08424908578360939,-0.9579074898830342
268.8001021537607,-0.006261413860752726,-0.08445793757967328,-0.963669578062186
270.6652070033244,-0.006467167961121964,-0.08451702163446992,-0.9713943924216011
272.5432531281031,-0.005367641735814039,-0.0845464806332946,-0.9787621819260934
274.4343303228368,-0.00614613077789219,-0.08425389497986525,-0.9836582958299971
276.3385290053172,-0.006365434531512095,-0.08447059018203118,-0.991826466468595
278.2559402207125,-0.004967844562424332,-0.08449303258621865,-0.9982085268031469
280.1866556459198,-0.006597150849351243,-0.08456901764166691,-1.005101842478211
282.1307675939474,-0.00722559062816973,-0.08445617159237361,-1.01190637655904
284.0883690183307,-0.005981914039114643,-0.08451661424607246,-1.02015349321627
286.0595535175745,-0.004629985528334062,-0.08464327308321087,-1.02744704562523
288.0444153396298,-0.006660969347707693,-0.08463110277259714,-1.032190676786627
290.0430493863994,-0.005533073946735292,-0.08472824225297981,-1.039524595349917
292.0555512182748,-0.005355256057522073,-0.08487455629237789,-1.047441802649629
294.0820170587067,-0.0055191952083648,-0.08482545537538752,-1.05419723120113
296.1225437988037,-0.005861316753124663,-0.08482477007687216,-1.061668615765061
298.1772290019674,-0.00574591292946181,-0.08474193512827463,-1.070272701651049
300.2461709085553,-0.005527067019708043,-0.08473179139390918,-1.07717251519108
302.329468440578,-0.00469041930276757,-0.08482246820219322,-1.08268770922588
304.4272212064306,-0.006355487002819677,-0.08483941453439983,-1.092627003997848
306.539529505653,-0.006571535691562391,-0.08479894104223117,-1.099211687550451
308.6664943337274,-0.00394403974899553,-0.08463124016435487,-1.107779835071767
310.8082173869067,-0.003973781210559611,-0.08489691550001471,-1.114114925207502
312.9648010670754,-0.004485823990288741,-0.08497887899499607,-1.121960178806049
315.1363484866482,-0.004323634186147696,-0.08497595400041981,-1.129081512951515
317.322963473498,-0.005075431281932281,-0.08496623274774126,-1.138011469385376
319.5247505759214,-0.004861161678861623,-0.08501324530663747,-1.146205586984507
321.7418150676374,-0.005026414497438896,-0.08517787905791592,-1.153316556347484
323.9742629528199,-0.005227983997298977,-0.08517224253737379,-1.161923524309024
326.2222009711674,-0.003962588439108841,-0.08523041324616035,-1.170524579342796
328.4857366030047,-0.00480536389133911,-0.08512074675157372,-1.178831944866992
330.7649780744242,-0.006753305723985787,-0.0851831705569539,-1.185601782078955
333.0600343624592,-0.006629546394811575,-0.08488086222746261,-1.195204412113398
335.3710152002932,-0.006579716578483177,-0.08509021984422965,-1.203027750756561
337.6980310825095,-0.005976529853404975,-0.08532750692784979,-1.210461299085807
340.041193270371,-0.00598473451958202,-0.08520151202490897,-1.219125183872066
342.4006137971426,-0.006492023445161978,-0.08524487162871393,-1.227585151847492
344.7764054734467,-0.005918018687657502,-0.08542371019990949,-1.237871959705089
347.1686818926563,-0.00505413525707026,-0.08539677535524701,-1.2452840498093
349.5775574363279,-0.005313835126486708,-0.08545016107453829,-1.254111260202706
352.0031472796682,-0.00553529191177992,-0.08542230855095166,-1.261802012791783
354.4455673970436,-0.005720893009429463,-0.08558388588296789,-1.269607777986245
356.9049345675233,-0.00543520073747077,-0.08570442437317941,-1.281085446383257
359.3813663804629,-0.005392679547953351,-0.08559247778374031,-1.290103871453844
361.8749812411284,-0.004785643957702855,-0.0854900682508492,-1.29677664488068
364.3858983763548,-0.00672855339549547,-0.08538717227486389,-1.30577165151185
366.9142378402494,-0.004765100943781106,-0.08544816622246466,-1.314729325265148
369.4601205199306,-0.004765861111257413,-0.08568230943183137,-1.324822742865337
372.023668141307,-0.005423294985028748,-0.08561603439070377,-1.333346462815527
374.6050032748997,-0.006886176805117662,-0.08565351453618364,-1.343050010218477
377.2042493417001,-0.005761188863655786,-0.08574315985104773,-1.351262931254794
379.8215306190736,-0.005286689697543008,-0.08592548030360934,-1.359706644331638
382.4569722467003,-0.006701933573392099,-0.08575382908896226,-1.37191993107335
385.1107002325573,-0.005973406267057337,-0.08580913815315797,-1.379569316914932
387.7828414589461,-0.005447826160293157,-0.08593756701743327,-1.390649592008657
390.4735236885564,-0.006881642937742219,-0.08599937288586705,-1.399781484701776
393.182875570577,-0.004235839945881645,-0.08609633489829115,-1.40861480295773
395.9110266468463,-0.006344145120824072,-0.08606417896334967,-1.419521938311817
398.6581073580447,-0.005536497523173437,-0.08614817280652234,-1.427410246000875
401.4242490499327,-0.006906110411544925,-0.08626301288426666,-1.437155808895298
404.209583979631,-0.006201961323577576,-0.08613918112768475,-1.448194540608171
407.0142453219439,-0.005386021407919956,-0.08629132248956826,-1.458089628204419
409.8383671757266,-0.004145088195691085,-0.08620319017461034,-1.468427045660761
412.6820845702961,-0.005234786804977124,-0.08633875162535561,-1.479541988012471
415.5455334718879,-0.003724283124372364,-0.08619957055871846,-1.488897545260404
418.4288507901585,-0.005584850584390905,-0.08631748574545849,-1.498736718688335
421.3321743847289,-0.005252914180318827,-0.0864653721966481,-1.510125472991604
424.2556430717781,-0.006524104076528575,-0.08645342252068344,-1.519297480358389
427.1993966306786,-0.006032289563518799,-0.08646931333880196,-1.529772196161616
430.16357581068,-0.005421627473342286,-0.08649447808666945,-1.540850298672126
433.1483223376403,-0.004661865633793544,-0.08643084653651251,-1.55339874002614
436.1537789208006,-0.0051120538670865,-0.08647992365229196,-1.561311928997355
439.180089259609,-0.005161130650704676,-0.08683801926649694,-1.573373971558447
442.2273980505906,-0.005314541568940938,-0.08677799873099545,-1.582726040751169
445.295850994266,-0.005813484507479994,-0.08689358688000542,-1.594835002276923
448.3855948021191,-0.005613380139238327,-0.08693603708423292,-1.605851576928707
451.4967772036102,-0.005078273626178189,-0.08687479485485787,-1.616575879473643
454.6295469532404,-0.005349161675709275,-0.08698097540726001,-1.629879264847261
457.7840538376626,-0.007195687225111743,-0.0871818122076389,-1.638596341292327
460.9604486828438,-0.006845420014256795,-0.08696006867944638,-1.650349753797499
464.1588833612782,-0.006096517033504794,-0.08695535821980087,-1.662179692361988
467.3795107992464,-0.005924322435103166,-0.08723237512282338,-1.67344544070135
470.6224849841286,-0.005808424050358063,-0.08765883935255273,-1.685591352598749
473.8879609717661,-0.004789999122579235,-0.08761123798002918,-1.696016148808013
477.176094893875,-0.004777250683158981,-0.08762849389033059,-1.706981209814302
480.4870439655134,-0.005132035509333319,-0.08751493505741395,-1.720338081424188
483.8209664925957,-0.005092977175002822,-0.08770069595733077,-1.731333402013121
487.1780218794636,-0.005798460173955165,-0.08781754164204895,-1.744971988308166
490.5583706365056,-0.00467030264382984,-0.08776452270290619,-1.75664878984557
493.9621743878326,-0.004448139214626043,-0.08778156599325597,-1.768977647848153
497.3895958790068,-0.00317743630738663,-0.08807613595410047,-1.779287806420086
500.8407989848212,-0.003938361764795522,-0.08775585761379096,-1.793458523261549
504.3159487171364,-0.004637200937132678,-0.08788051129079329,-1.805944230570489
507.8152112327681,-0.004385372986976502,-0.08816044129177694,-1.818736986412949
511.3387538414331,-0.004608130148146304,-0.08814801866393146,-1.830337190163988
514.8867450137498,-0.005336737105577117,-0.08827005808373534,-1.843060714769891
518.4593543892913,-0.003764004735564979,-0.08853306988480616,-1.856998758982826
522.056752784698,-0.005933578478329519,-0.08834280590841646,-1.868518437404674
525.6791122018431,-0.005473852317185827,-0.08852219295886352,-1.881267818601174
529.3266058360567,-0.005163394512979922,-0.08875107057033493,-1.895065464090891
532.9994080844093,-0.004549668963616004,-0.08867056599463957,-1.907908528916153
536.6976945540476,-0.00522763861176815,-0.08871701884368756,-1.921785939605599
540.421642070592,-0.005409332035584399,-0.08890623276735198,-1.934457402591637
544.1714286865898,-0.004571112291801338,-0.08877833070132986,-1.946938675925651
547.9472336900293,-0.004353111726786385,-0.08886607466694657,-1.960638216178225
551.7492376129128,-0.005570902340299041,-0.08888213701458007,-1.97563163826473
555.5776222398878,-0.00396040757540017,-0.08912448915595239,-1.98794729388149
559.4325706169383,-0.004876673410047955,-0.08941253278497607,-2.003284136594864
563.3142670601358,-0.004973380291675088,-0.08924101459721688,-2.01528768096918
567.2228971644549,-0.005152924527416799,-0.08959518970730253,-2.030455794155916
571.1586478126435,-0.00475816985585005,-0.0896901237488501,-2.04319826585261
575.1217071841613,-0.00514799079408486,-0.08965743786138597,-2.05748738968688
579.1122647641764,-0.004779442945083275,-0.08946122107701966,-2.074135092572106
583.1305113526225,-0.005021858685407842,-0.08973692476022545,-2.086513260135703
587.1766390733261,-0.003931339318233688,-0.08965226983926922,-2.100409253758336
591.2508413831881,-0.004071034970127718,-0.09010390756170426,-2.116042974200425
595.353313081437,-0.0058742315222428,-0.09015440610457066,-2.129034713708066
599.4842503189415,-0.007175753311905262,-0.09011119019573464,-2.144130544179632
603.6438506075871,-0.003585862463780226,-0.09028945594363419,-2.159622829129421
607.8323128297236,-0.004672941288989721,-0.09052193519618226,-2.17549036163075
612.0498372476702,-0.004722477669944918,-0.09046890962601578,-2.18798340111141
616.2966255132942,-0.005013443383062321,-0.09064546669903105,-2.20425410120653
620.5728806776507,-0.003196266303626457,-0.09047712173474701,-2.220318679172436
624.8788072006894,-0.004124092695787188,-0.09073514867480427,-2.234990320575136
629.2146109610351,-0.00436942631659982,-0.09074039830986159,-2.249902883880587
633.5804992658261,-0.006850920446964093,-0.0908727940573089,-2.26692812609156
637.9766808606282,-0.005507439649802497,-0.09102434267363109,-2.282244722139893
642.4033659394197,-0.004453997875774902,-0.09113238774572638,-2.298307029712191
646.8607661546328,-0.005452672363284988,-0.09128440150424787,-2.313718211717742
651.3490946272809,-0.005507237991774508,-0.09139429236757554,-2.328236170627832
655.8685659571443,-0.006565251334908056,-0.09140585853232869,-2.347034722871399
660.4193962330305,-0.00516921906559537,-0.09159943724579371,-2.362742295743459
665.0018030431125,-0.006635065857407058,-0.0918253406347157,-2.378112712572275
669.6160054853223,-0.006065649061828444,-0.09184652219190735,-2.393696596988519
674.2622241778349,-0.004161899625569544,-0.09179783223420557,-2.411570104004774
678.9406812696119,-0.004163632536585592,-0.09185015534679344,-2.428912310981476
683.6516004510238,-0.004338899394163844,-0.09239447903738338,-2.445661244931003
688.3952069645503,-0.004112165629120532,-0.09235994985217642,-2.461784215172997
693.1717276155407,-0.003599409542639278,-0.09267018947629178,-2.478949651594746
697.9813907830667,-0.004796185588324147,-0.09256827244144304,-2.495225342486606
702.8244264308361,-0.005317316539571891,-0.09268963154410634,-2.51353222703019
707.7010661181889,-0.004749553524188313,-0.09276361518744716,-2.530021509551801
712.6115430111753,-0.006228580809780975,-0.09279763405617197,-2.547944105935329
717.5560918936928,-0.004773437891826098,-0.093156658253934,-2.5659059434304
722.5349491787221,-0.004254779320101969,-0.09323184683699288,-2.583358409367463
727.548352919624,-0.002418826436370371,-0.09328057593516716,-2.599669447525727
732.596542821523,-0.002205216016845452,-0.09337986840492445,-2.619375195273058
737.6797602527738,-0.003298152209535685,-0.09388659804485588,-2.636990708111909
742.7982482564918,-0.002616402097972165,-0.09381043687280141,-2.655392358928191
747.9522515621829,-0.003707653719054273,-0.09395805442184506,-2.673549709641463
753.1420165974383,-0.003601235057062007,-0.09393104193208207,-2.691132822960277
758.367791499719,-0.004231994798249787,-0.09413687870414519,-2.708276439488657
763.629826128225,-0.00413387288914057,-0.09436282617914708,-2.728809577916433
768.9283720758314,-0.003719544984749374,-0.09446808064623537,-2.748522580154955
774.2636826811278,-0.003036831784933851,-0.09500666166138863,-2.766304162151556
779.6360130405245,-0.002172575055114783,-0.0948727115019587,-2.785647499272358
785.045620020451,-0.002023945200300425,-0.09510846641780404,-2.805921698982786
790.4927622696429,-0.001636564243445473,-0.09526234031199912,-2.825041913674056
795.9777002314986,-0.00347030753704246,-0.09521659551281503,-2.844070008161925
801.5006961565414,-0.004024993257132102,-0.09545464978539889,-2.862127082882161
807.0620141149516,-0.003573102730594503,-0.09575727696116242,-2.883847125461998
812.6619200091947,-0.004305036025440095,-0.09606097417769272,-2.902821450937751
818.3006815867398,-0.004066442831331714,-0.09590616109624039,-2.923646940336866
823.978568452852,-0.00401981927794515,-0.09617206146366064,-2.943456976604494
829.6958520834916,-0.00379457379751548,-0.09649226748537165,-2.965396528637172
835.452805838288,-0.004674684841519998,-0.09650158085402308,-2.985347586883861
841.2497049736118,-0.003238449584038756,-0.09677481193980628,-3.003707136231537
847.0868266557411,-0.003715423420756399,-0.09706230989768852,-3.024074382851566
852.9644499741025,-0.005780575681288746,-0.09720787259102681,-3.047055679040039
858.8828559546258,-0.004726138829304309,-0.09732692082457417,-3.068812618674315
864.8423275731735,-0.003362193516223307,-0.09771868144410022,-3.090079963950263
870.8431497690725,-0.004887309505355462,-0.09769172372640335,-3.111450623239207
876.8856094587435,-0.005374459907561907,-0.09773053843920299,-3.130953175334277
882.9699955494092,-0.003417004454031573,-0.09839217012388628,-3.152764281730668
889.0965989529168,-0.005838596780763178,-0.09792989564085448,-3.175320473323644
895.265712599641,-0.004220250320975849,-0.09842717808098976,-3.196895568840077
901.4776314524917,-0.004300693545833209,-0.09880663974846995,-3.217015966074257
907.7326525210233,-0.003731409093359061,-0.09879547398427169,-3.240402366304245
914.0310748756233,-0.004517861738895908,-0.09904093819800291,-3.262204812234771
920.373199661823,-0.003413057805313974,-0.09934973156441057,-3.285606677475442
926.7593301146893,-0.004105046720153994,-0.09949523368060512,-3.308617016271919
933.1897715733239,-0.005998696333670046,-0.09985197100860749,-3.330182140091338
939.66483149547,-0.004606970048233427,-0.1000058118533372,-3.354083029624345
946.1848194722003,-0.005238477709197133,-0.1001547430252731,-3.375855799288306
952.75004724273,-0.0057269286659581,-0.1004819267358637,-3.40150248233244
959.3608287093157,-0.005104621365575932,-0.1006798831275527,-3.424657947301987
966.0174799522647,-0.005316179524521077,-0.1010570246114885,-3.446793845967619
972.7203192450547,-0.003628510593986838,-0.1011933462334411,-3.46971402906275
979.4696670695396,-0.004666757445573429,-0.1014961682768986,-3.495929714207534
986.265846131283,-0.003903316521175797,-0.1019473445169887,-3.520393737593996
993.1091813749811,-0.002972892463676527,-0.101775736714284,-3.544685603161213
1000,-0.002896860315365947,-0.1021052262679318,-3.569092562380021
1006.938631476028,-0.003475567957570577,-0.1022806054892902,-3.59406572279757
1013.925407558816,-0.003720404064254303,-0.1026487964351956,-3.61871105045519
1020.960662306047,-0.00397398916045186,-0.1029467108334948,-3.641383967946481
1028.04473209331,-0.00168214324596311,-0.1033755189353761,-3.667886977958512
1035.177955630176,-0.0027042167520433,-0.1036230524047361,-3.692111119725638
1042.360673976402,-0.002984159317190845,-0.1036829459923982,-3.719352718648366
1049.593230558228,-0.004013597845552979,-0.1043322281530408,-3.743005580985049
1056.875971184804,-0.002937239337268375,-0.104399850593401,-3.77030809379511
1064.209244064725,-0.003970530081168518,-0.1046058925426866,-3.796984091289858
1071.593399822671,-0.003313941174232331,-0.1047150428123361,-3.822611565716073
1079.028791516185,-0.003549211366449738,-0.1052134420644577,-3.849004412257678
1086.515774652539,-0.005051236108180196,-0.1054501984597711,-3.874626785375199
1094.054707205743,-0.003377494568791422,-0.1055734967453425,-3.901300835154288
1101.645949633657,-0.002148999527091595,-0.1061835611168594,-3.931575232592635
1109.289864895223,-0.001795035572980203,-0.1064614321607252,-3.956657353817405
1116.986818467824,-0.003427635776855653,-0.1066280229318022,-3.984709305621177
1124.737178364752,-0.003734284457102846,-0.1070028977252426,-4.009315743653218
1132.541315152812,-0.002767502086156308,-0.1077074453509043,-4.038455126209001
1140.399601970034,-0.00233288442801531,-0.1077647031813014,-4.065480847033228
1148.312414543511,-0.002271898590028721,-0.1083243229493515,-4.096165056679723
1156.280131207377,-0.002674171931372494,-0.1084697059224558,-4.122190990944802
