#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery3
#Serial Number: SN:210415B99F94
#Date Time: 2023-11-06 17:02:37.021
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 1000
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.24727 V
#Offset: -0.000166832 V
#Relative: no
#Channel: Channel 2
#Range: 5.25682 V
#Offset: 0.000282532 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 5.00624155 V
#Negative Supply: ON
#Voltage: -5 V Readback: -4.997803377 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
201.0496416260501,-0.0356803672230748,12.02764746669773,-113.3440140963806
202.4446509976806,-0.03626495563115622,12.07801984804755,-113.4845077390559
203.8493398252464,-0.03734219377247668,12.12784514971878,-113.6363286380286
205.2637752709254,-0.03621824192366292,12.17915243247178,-113.7644088923879
206.6880249629084,-0.03584474821174447,12.22878432178502,-113.8980841592802
208.1221569986342,-0.03746854271067761,12.28030945699933,-114.0567990562257
209.5662399480435,-0.03679834974007954,12.32928962473745,-114.2249012202092
211.0203428568597,-0.03414243252580177,12.37702506390243,-114.3752488747507
212.4845352498885,-0.03629966275963269,12.42854283556746,-114.5335746391097
213.9588871343424,-0.03536557190867622,12.47820528664655,-114.681488954356
215.4434690031887,-0.03675980843815982,12.52728269316831,-114.8499569702169
216.9383518385187,-0.0357581255416478,12.57680826129059,-114.9856120038075
218.4436071149428,-0.03597388196133562,12.62639300989053,-115.1319854905942
219.9593068030077,-0.03615753906101456,12.67419944180597,-115.2900025783037
221.4855233726362,-0.03806229041245621,12.72436265274872,-115.4471168495254
223.0223297965941,-0.0375668850174536,12.7710120361219,-115.6108609967211
224.5697995539776,-0.03798348698026243,12.82137167612747,-115.7653076231263
226.1280066337279,-0.03734634099657173,12.86884832813332,-115.9060645436729
227.6970255381682,-0.03747641321609976,12.91810205649058,-116.0511253753436
229.2769312865651,-0.03668201919557192,12.96703035272421,-116.2144218017392
230.8677994187172,-0.0386148357017073,13.01573499742115,-116.3712491318187
232.469705998565,-0.03679650576810257,13.06165062215077,-116.5182478106112
234.0827276178294,-0.0363247576900522,13.10982996366622,-116.6830719430637
235.706941399673,-0.03828830943887097,13.15814369291248,-116.8529286006832
237.3424250023869,-0.03716508146220886,13.20504916488873,-117.029946747878
238.9892566231053,-0.03565969648882999,13.25043337344249,-117.20189118362
240.6475150015427,-0.03568818530409659,13.29914847036578,-117.3595736222463
242.3172794237601,-0.034811766545612,13.34557876077062,-117.523195766518
243.9986297259553,-0.0353595454857274,13.3927696675968,-117.6924009407903
245.6916462982793,-0.03785435428009939,13.44105699744692,-117.8514280572688
247.3964100886817,-0.03839947508558503,13.48775522276208,-118.0163859505634
249.1130026067791,-0.0358846268766383,13.53271743500214,-118.187842076962
250.8415059277541,-0.03570629367012564,13.57990503722428,-118.3515558906403
252.5820026962787,-0.03547784637918918,13.62657809067804,-118.5191407517976
254.3345761304651,-0.03477052792198315,13.66992784848334,-118.6864647172234
256.0993100258462,-0.03353892993629763,13.7156663151431,-118.843562967538
257.8762887593804,-0.03430130167406457,13.76338528269109,-119.0211508425729
259.6655972934872,-0.03696512532372719,13.80876325427885,-119.185756355685
261.4673211801095,-0.03687054451788676,13.85523511408902,-119.348370444749
263.2815465648022,-0.0361750590201292,13.90140809456714,-119.5217514891141
265.1083601908542,-0.03710360553042713,13.94596763146433,-119.6964992902728
266.9478494034324,-0.03842758547477074,13.99209545947472,-119.8578744081154
268.8001021537607,-0.03926592870358455,14.03801685673367,-120.0459035201461
270.6652070033244,-0.03818416526181494,14.08408247816529,-120.211046378892
272.5432531281031,-0.03677198698831221,14.12767498153783,-120.3722237628203
274.4343303228368,-0.0366598761176004,14.17213536911459,-120.5477213543454
276.3385290053172,-0.04109648584995412,14.21964911160421,-120.7112317295375
278.2559402207125,-0.0394519875048004,14.26192732560411,-120.8879770739992
280.1866556459198,-0.03508890350937323,14.30380048295137,-121.0733140238178
282.1307675939474,-0.03761048417285268,14.34964854186629,-121.2384647326234
284.0883690183307,-0.03870377443203939,14.3950135714103,-121.4142714127913
286.0595535175745,-0.03912114605254675,14.43815521449318,-121.5928105192697
288.0444153396298,-0.03946677251732168,14.48176280596796,-121.7664962615631
290.0430493863994,-0.0419493158847568,14.52641907865054,-121.9220753627717
292.0555512182748,-0.04361921838556313,14.56917782477831,-122.1126340081183
294.0820170587067,-0.04095237173544328,14.61037333883028,-122.3094512986175
296.1225437988037,-0.03984743169567041,14.65230311186786,-122.5022909491177
298.1772290019674,-0.03977755765257913,14.69527412716806,-122.6842618352639
300.2461709085553,-0.03708241630295143,14.7356596435821,-122.8776330427436
302.329468440578,-0.03803983498215506,14.77877054540908,-123.0625787034789
304.4272212064306,-0.03945161824136169,14.82161040480662,-123.2364495472858
306.539529505653,-0.0380870725856275,14.8624594397003,-123.4209669342151
308.6664943337274,-0.03978625358497385,14.90465281326906,-123.612319125832
310.8082173869067,-0.03716932371310255,14.9456552245827,-123.7878811017998
312.9648010670754,-0.03461541778819228,14.98510463139586,-123.9705418558427
315.1363484866482,-0.03720474080281684,15.02865703040406,-124.1586597826766
317.322963473498,-0.0371415423927163,15.06808918783649,-124.3340955319986
319.5247505759214,-0.03746415574502405,15.109769521261,-124.5345553568107
321.7418150676374,-0.03664579443644748,15.14964662491887,-124.7013004831346
323.9742629528199,-0.03730999366205694,15.19092174664635,-124.8980809188968
326.2222009711674,-0.03727368758886747,15.23078677978921,-125.0902857757665
328.4857366030047,-0.03844096285660103,15.2711755168475,-125.2929415304839
330.7649780744242,-0.03530092902285887,15.30948355031134,-125.4712866785507
333.0600343624592,-0.03654948238702508,15.35041748099735,-125.6639879791738
335.3710152002932,-0.03674369979688797,15.38900943487842,-125.8468141560274
337.6980310825095,-0.03772091218854414,15.42884490130892,-126.0364740056216
340.041193270371,-0.03643923422980449,15.46811052272501,-126.2222813048923
342.4006137971426,-0.03594224830121451,15.50790492771778,-126.4182496379103
344.7764054734467,-0.03691337868741254,15.54502446662737,-126.5985294720702
347.1686818926563,-0.03465139666616612,15.58368603444048,-126.808506712795
349.5775574363279,-0.03677740283156278,15.62344427313586,-126.9769665447811
352.0031472796682,-0.03536280181879302,15.6609461970074,-127.1720213325987
354.4455673970436,-0.03704656062767831,15.69986125813107,-127.3714095142674
356.9049345675233,-0.0342792519869201,15.7363342971099,-127.5595159129882
359.3813663804629,-0.03916421131703102,15.77710708705115,-127.7461071154518
361.8749812411284,-0.03630973574414908,15.81266324819382,-127.9425915992965
364.3858983763548,-0.03440152464659171,15.84790207336867,-128.1544997740291
366.9142378402494,-0.03251691647691085,15.88290499336554,-128.3674830222291
369.4601205199306,-0.03337322871615966,15.92096110928273,-128.5444853575351
372.023668141307,-0.03243012740884683,15.95777265130113,-128.7487383055226
374.6050032748997,-0.03146836120572969,15.99315877379603,-128.9463325051492
377.2042493417001,-0.03271331672521196,16.02854408060175,-129.1464648476557
379.8215306190736,-0.03185655352071434,16.06532399231967,-129.3355643498014
382.4569722467003,-0.03275555383562567,16.10021868818929,-129.5352109985542
385.1107002325573,-0.03223947870660659,16.13603877288735,-129.7288028845271
387.7828414589461,-0.03337659765282226,16.171664717384,-129.9336414581913
390.4735236885564,-0.03184504248117467,16.20711767361645,-130.1264951331755
393.182875570577,-0.03209033634786564,16.24272504894475,-130.3143960856675
395.9110266468463,-0.03253351656406711,16.27731892635373,-130.5126648333575
398.6581073580447,-0.03273242709454522,16.31176205965409,-130.7133338516931
401.4242490499327,-0.03254210472452136,16.34655068781359,-130.9042917652592
404.209583979631,-0.03382064592292229,16.38128538166016,-131.0991022211567
407.0142453219439,-0.03350386311871455,16.41640957041698,-131.2840311270417
409.8383671757266,-0.03298029274761808,16.44936121522917,-131.4759030598608
412.6820845702961,-0.03388816854296301,16.48458588594318,-131.6690781779741
415.5455334718879,-0.03442053693912372,16.51868898069242,-131.8586564088531
418.4288507901585,-0.03755188323358514,16.55396555153605,-132.0390806011145
421.3321743847289,-0.03776402343992811,16.58690675856503,-132.2374487402459
424.2556430717781,-0.03752144618951028,16.62102319998256,-132.4224770096159
427.1993966306786,-0.03988809675273261,16.65423670744708,-132.6290689310994
430.16357581068,-0.04045775492307769,16.68863402654932,-132.8113189815911
433.1483223376403,-0.04015726751051502,16.71993063508628,-133.0187286189159
436.1537789208006,-0.03933889371389915,16.75144126118712,-133.2136663103944
439.180089259609,-0.04039635848986788,16.78421630785704,-133.4134967971975
442.2273980505906,-0.04259075416354168,16.81645115453713,-133.5919630723951
445.295850994266,-0.04447469984925663,16.84807524239132,-133.7917088573452
448.3855948021191,-0.04400771032954539,16.87887777600377,-133.9757278413458
451.4967772036102,-0.04351026713477438,16.90970745576022,-134.1782283006717
454.6295469532404,-0.04319524313916093,16.94058192342114,-134.3966401209846
457.7840538376626,-0.04225818463270056,16.97009505234841,-134.6016742037231
460.9604486828438,-0.04062075734344017,16.99979061566393,-134.8053452162779
464.1588833612782,-0.0396250361576891,17.03020257716198,-135.0002016856102
467.3795107992464,-0.03974274201549566,17.05940809044909,-135.2032168005532
470.6224849841286,-0.04270522207366063,17.09073765312301,-135.3909346007973
473.8879609717661,-0.04090903801099705,17.11929816347872,-135.60265540914
477.176094893875,-0.04132510583532721,17.14944123716782,-135.7799817808832
480.4870439655134,-0.04343201427409685,17.17819827341508,-135.9907535611327
483.8209664925957,-0.04216745378799631,17.20696808726113,-136.1836690713841
487.1780218794636,-0.04509386003049176,17.23772063284614,-136.3868387418649
490.5583706365056,-0.04424583050565752,17.26558858158336,-136.580050509537
493.9621743878326,-0.04223208114422402,17.29327928443721,-136.7808543513029
497.3895958790068,-0.04304730504303315,17.32122306652432,-136.9719222626096
500.8407989848212,-0.04039335149395772,17.34828195119615,-137.1753137143636
504.3159487171364,-0.04244098915067121,17.37728061936962,-137.3614243220945
507.8152112327681,-0.04509760447333092,17.4056385545524,-137.5651676937068
511.3387538414331,-0.04221411838679315,17.4319470577536,-137.7560160035911
514.8867450137498,-0.04569587394679066,17.46085716570803,-137.9730431724791
518.4593543892913,-0.03893451976207763,17.48416323697677,-138.1704888080695
522.056752784698,-0.0425910195879214,17.51146693007398,-138.3615963386997
525.6791122018431,-0.04385536111790523,17.53871593933477,-138.5790951660755
529.3266058360567,-0.04042037040109276,17.56145846125851,-138.7539450000347
532.9994080844093,-0.04298728298771488,17.59098382985434,-138.9551483300376
536.6976945540476,-0.04477560392809729,17.6170898818262,-139.1553327899766
540.421642070592,-0.04363236100147162,17.64184716885046,-139.3535270782085
544.1714286865898,-0.04427450204374671,17.66883441195846,-139.5435113781559
547.9472336900293,-0.04454794581955214,17.69425227901185,-139.7339914528738
551.7492376129128,-0.04206975727749345,17.71790050064666,-139.9363943542749
555.5776222398878,-0.04176491760875842,17.74170456051713,-140.1328166548224
559.4325706169383,-0.04512641276169269,17.76906896328172,-140.324710014455
563.3142670601358,-0.04607089983227088,17.79418258295013,-140.518817432803
567.2228971644549,-0.0465953599728158,17.82074476032914,-140.7079701987373
571.1586478126435,-0.04501409337063236,17.84142439557786,-140.9125627597072
575.1217071841613,-0.04508056770136801,17.86582854400538,-141.0855834344402
579.1122647641764,-0.04394334439711939,17.88837285914479,-141.2970094786181
583.1305113526225,-0.04238979368141028,17.91057845488979,-141.4991511854773
587.1766390733261,-0.04192176440384549,17.93411077171918,-141.6900894372947
591.2508413831881,-0.04162185004840745,17.95626132258941,-141.8978676769927
595.353313081437,-0.04225425948297993,17.97853461719057,-142.1042805544583
599.4842503189415,-0.04121023316742708,17.99891264234281,-142.2905233927094
603.6438506075871,-0.04036115441257404,18.02352653347701,-142.4788531282393
607.8323128297236,-0.04092152020515798,18.04471758815214,-142.6635364609203
612.0498372476702,-0.04030549102439074,18.06783500347933,-142.853163499038
616.2966255132942,-0.03903814424036012,18.08846042785898,-143.047608466906
620.5728806776507,-0.04080052323550865,18.11020132576724,-143.2429825520441
624.8788072006894,-0.04075937623163339,18.13275803477923,-143.4312335392017
629.2146109610351,-0.03932356025022807,18.15312097139809,-143.6314384608187
633.5804992658261,-0.04191965606639338,18.17548187939184,-143.8151872083487
637.9766808606282,-0.03905039482978589,18.19409195141232,-144.010817680702
642.4033659394197,-0.03977163226667194,18.21697466367313,-144.1976113919394
646.8607661546328,-0.03945783167835892,18.23622836495649,-144.390553642908
651.3490946272809,-0.03893519646637151,18.25698155695404,-144.5700816665696
655.8685659571443,-0.03827881715812553,18.2776926455166,-144.7566418732681
660.4193962330305,-0.03906925230137975,18.29701518342852,-144.9470439851499
665.0018030431125,-0.03924226000730751,18.31812701889127,-145.1282080789059
669.6160054853223,-0.03928060122884619,18.33819186375741,-145.3184084259142
674.2622241778349,-0.03751968561220088,18.35585060573293,-145.5004753146535
678.9406812696119,-0.03905969144891926,18.37594902599065,-145.6960736969766
683.6516004510238,-0.04038971092545336,18.39579068543901,-145.8783714417171
688.3952069645503,-0.04149673044451647,18.41463885683459,-146.0516717009318
693.1717276155407,-0.04218305558508811,18.43408226809622,-146.2429968852854
697.9813907830667,-0.04026705485280831,18.45230701679989,-146.4234101382085
702.8244264308361,-0.04007791475611314,18.47019664010526,-146.6095827127781
707.7010661181889,-0.03640883686208297,18.48641484612393,-146.7813427704209
712.6115430111753,-0.04173973330911521,18.50758931332435,-146.9853655910519
717.5560918936928,-0.04262487778008647,18.52578732390393,-147.1492494279295
722.5349491787221,-0.04501221213624523,18.54304874142506,-147.3289298627023
727.548352919624,-0.04233754009241161,18.5610483704866,-147.5090294699872
732.596542821523,-0.04130988064216314,18.57727058432369,-147.7054077724046
737.6797602527738,-0.04179485418369725,18.5960328464752,-147.8903884671542
742.7982482564918,-0.03909474776921273,18.61090306426679,-148.0613441656183
747.9522515621829,-0.04007871274127855,18.62835227815736,-148.2445804244462
753.1420165974383,-0.04303963042814795,18.64732734884747,-148.4192728985994
758.367791499719,-0.04367614111222777,18.66370513267667,-148.5859592197519
763.629826128225,-0.04579597996399629,18.68290271517563,-148.7546214084997
768.9283720758314,-0.03909927832782145,18.69372062835224,-148.9440650559119
774.2636826811278,-0.04358792506568405,18.71318551756699,-149.118799262111
779.6360130405245,-0.04640917128549964,18.73083617024566,-149.2971511992656
785.045620020451,-0.0475552693552203,18.74618900769349,-149.4769247528566
790.4927622696429,-0.04340040846735092,18.76011962234561,-149.6316419695415
795.9777002314986,-0.04110366142195887,18.77268045301167,-149.821132953811
801.5006961565414,-0.04289590627743579,18.78914015972995,-150.000373876043
807.0620141149516,-0.0410507959220431,18.80283282595452,-150.1642644803325
812.6619200091947,-0.04113140722005311,18.81869144277044,-150.3450941224629
818.3006815867398,-0.03957875939028176,18.83284659049438,-150.5179217694529
823.978568452852,-0.03942719492749282,18.84546340568448,-150.6827322554888
829.6958520834916,-0.03870499685266349,18.8607717041968,-150.8758475463037
835.452805838288,-0.03709633730378271,18.8740757975299,-151.0314730105393
841.2497049736118,-0.03795030410671821,18.88876154096725,-151.1835511466655
847.0868266557411,-0.04071938561529757,18.90347196958787,-151.3732766306382
852.9644499741025,-0.04159113142258136,18.91718718200008,-151.5354018080696
858.8828559546258,-0.04046684020248464,18.93108117575376,-151.7088472289336
864.8423275731735,-0.04389817979238445,18.94576653585346,-151.8617968931152
870.8431497690725,-0.04139304994695254,18.95828921155671,-152.0436723275213
876.8856094587435,-0.03939241854871462,18.97005538933156,-152.2067656722542
882.9699955494092,-0.03991267372901545,18.9833015509494,-152.3663076057317
889.0965989529168,-0.04350028169628904,18.99774949713886,-152.522594315388
895.265712599641,-0.04132101354186941,19.0099026543706,-152.6866540794393
901.4776314524917,-0.03747257093743073,19.02004231405716,-152.8596838002816
907.7326525210233,-0.0386907300397259,19.03487641499835,-153.0205858041643
914.0310748756233,-0.04029265855411823,19.04725774093608,-153.1815541768839
920.373199661823,-0.03833185058706603,19.05894121509786,-153.3394513548309
926.7593301146893,-0.04335977982189015,19.07504918000376,-153.5003041326323
933.1897715733239,-0.04073547497774095,19.08427782484928,-153.6753698897235
939.66483149547,-0.04192970705258625,19.09719456226963,-153.821493936877
946.1848194722003,-0.04280519166000965,19.10915071617586,-153.9897398737287
952.75004724273,-0.0427054897122016,19.11955065577375,-154.1467203732255
959.3608287093157,-0.04135680480343915,19.13023718070546,-154.2964998958724
966.0174799522647,-0.03998904753023037,19.14265834483125,-154.4528774995508
972.7203192450547,-0.03958817274897149,19.15385709960585,-154.6083075619194
979.4696670695396,-0.04212517536389176,19.16476539746586,-154.7612923676164
986.265846131283,-0.03856676431580991,19.17503884381664,-154.9105966389675
993.1091813749811,-0.03950823674051467,19.18606526230036,-155.0750060105383
1000,-0.04132959297622633,19.19971453978367,-155.2434358258431
1006.938631476028,-0.04144453645952138,19.20673291076141,-155.3897652194015
1013.925407558816,-0.03783451032728703,19.21766068262625,-155.5342359025166
1020.960662306047,-0.03872103005137673,19.22821110093494,-155.7003780119148
1028.04473209331,-0.03846505289697744,19.23972762125618,-155.8288406519486
1035.177955630176,-0.03810006972937963,19.24901155009077,-155.98582830826
1042.360673976402,-0.03929698912836336,19.25961235725239,-156.1394902568572
1049.593230558228,-0.04034168578104586,19.26984508759326,-156.289219481815
1056.875971184804,-0.04007089151614018,19.27916654233145,-156.4345479500896
1064.209244064725,-0.03930377626033283,19.28869102564865,-156.5739831273733
1071.593399822671,-0.03864835639188346,19.29887457238661,-156.7292327265014
1079.028791516185,-0.0383181820802319,19.30712105588959,-156.8693589935205
1086.515774652539,-0.04151101049778107,19.31859436911542,-157.014611806274
1094.054707205743,-0.04213402677840224,19.32760414185272,-157.1495511155346
1101.645949633657,-0.04243471989397896,19.33751394656056,-157.3015792387066
1109.289864895223,-0.03892666974592133,19.34552030523941,-157.4441634534521
1116.986818467824,-0.03636422270894912,19.35298138975245,-157.6015327749116
1124.737178364752,-0.03964251651444123,19.36262738702446,-157.7374612750035
1132.541315152812,-0.03723342568910947,19.37183007785086,-157.8837825134298
1140.399601970034,-0.0382609084037423,19.38040074203742,-157.995421823097
1148.312414543511,-0.0372826239881449,19.38958213044449,-158.1636653170402
1156.280131207377,-0.03845974785059131,19.39718802109753,-158.2944796722363
1164.303132920877,-0.03814539123416485,19.40442155567342,-158.440806369875
1172.381803286599,-0.03408326140172019,19.41234426815942,-158.5684817427415
1180.516528568806,-0.03616805422279366,19.42195903070249,-158.7147240884346
1188.707697711903,-0.03937620702007028,19.43128644505541,-158.8364092770012
1196.955702359044,-0.0412167231776081,19.43921492138941,-158.9716293372904
1205.260936870843,-0.0383847615167508,19.44580673452615,-159.1135198970184
1213.623798344241,-0.03910983495864655,19.45504686040746,-159.2632356376226
1222.044686631489,-0.03793640006616547,19.46195809972812,-159.3781410638245
1230.524004359263,-0.03897266964822997,19.4692678939331,-159.5202424242989
1239.062156947917,-0.04347596088330159,19.47983443718357,-159.6387378091228
1247.65955263087,-0.04294213015595225,19.48764409343548,-159.7744504627229
1256.316602474121,-0.04054630325539724,19.49446916267639,-159.9076591303387
1265.033720395905,-0.04153443031047799,19.50237788546589,-160.0421001364441
1273.81132318648,-0.04221535993470256,19.50843637781923,-160.1687791668598
1282.649830528061,-0.04064684502726439,19.51386182053042,-160.3105301532635
